lead_time,market_segment_type,avg_price_per_room,booking_status,arrival_date,total_stay_nights
7,Direct,67.5,0,2015-08-20,1
15,Online TA,99.0,1,2015-08-23,1
13,Online TA,174.0,0,2015-09-14,4
24,Online TA,117.67,0,2015-09-17,3
74,Online TA,89.25,0,2015-10-28,2
9,Online TA,68.4,1,2016-01-22,4
42,Online TA,71.6,0,2016-02-12,3
16,Online TA,106.0,1,2016-02-28,2
12,Online TA,111.14,1,2016-03-03,7
83,Online TA,59.6,0,2016-03-07,2
86,Online TA,73.95,0,2016-03-20,4
78,Online TA,154.7,0,2016-03-21,6
50,Online TA,96.3,1,2016-04-03,1
50,Online TA,112.2,1,2016-04-04,4
60,Offline TA/TO,41.76,1,2016-04-09,5
127,Offline TA/TO,80.0,1,2016-04-28,4
82,Offline TA/TO,80.75,1,2016-05-17,2
114,Online TA,140.4,1,2016-06-02,3
10,Online TA,129.0,1,2016-06-16,3
20,Direct,177.0,1,2016-06-29,3
85,Online TA,103.5,1,2016-06-30,3
66,Online TA,126.0,1,2016-07-19,3
177,Online TA,123.75,1,2016-08-03,5
25,Online TA,187.0,1,2016-08-15,3
36,Online TA,135.9,1,2016-08-20,3
14,Online TA,156.0,1,2016-08-22,2
177,Online TA,84.39,1,2016-08-22,7
14,Online TA,118.0,1,2016-08-30,2
11,Online TA,155.0,1,2016-10-02,2
42,Direct,95.38,1,2016-11-22,3
52,Online TA,156.6,1,2016-12-02,2
31,Online TA,66.29,1,2016-12-04,15
95,Online TA,119.0,1,2016-12-07,4
328,Groups,62.0,1,2015-09-10,2
323,Groups,60.0,1,2015-09-05,2
5,Offline TA/TO,105.0,1,2015-09-26,4
9,Online TA,145.0,0,2015-10-07,3
24,Online TA,107.0,0,2015-10-08,3
6,Online TA,87.78,0,2015-10-19,3
37,Corporate,65.0,0,2016-05-08,1
51,Online TA,102.6,0,2015-11-04,2
5,Online TA,94.0,0,2015-11-09,2
35,Online TA,85.5,0,2015-11-26,3
5,Corporate,65.0,0,2016-07-10,2
302,Offline TA/TO,105.0,1,2016-10-06,3
17,Online TA,79.0,0,2016-02-20,3
30,Online TA,65.06,0,2016-02-21,4
54,Online TA,49.43,0,2016-03-01,4
23,Offline TA/TO,80.0,0,2016-03-16,1
23,Online TA,109.0,0,2016-03-18,1
69,Online TA,95.2,0,2016-03-31,6
62,Offline TA/TO,76.0,0,2016-04-03,5
70,Online TA,106.25,0,2016-04-04,4
13,Online TA,118.0,0,2016-04-10,2
45,Online TA,177.3,0,2016-04-11,3
0,Complementary,0.0,0,2016-04-14,0
61,Online TA,159.3,0,2016-05-04,1
29,Online TA,143.52,0,2016-05-09,5
92,Online TA,187.85,0,2016-06-01,4
130,Online TA,104.55,1,2016-05-12,4
113,Direct,77.96,0,2015-07-08,6
25,Online TA,158.77,0,2015-07-25,5
49,Online TA,103.18,0,2015-07-28,6
58,Direct,261.4,0,2015-08-24,5
30,Offline TA/TO,143.5,1,2015-09-05,1
333,Offline TA/TO,0.0,1,2015-09-05,7
123,Online TA,70.2,1,2015-09-13,6
81,Online TA,81.75,0,2015-09-29,8
78,Offline TA/TO,64.29,0,2015-10-07,4
98,Offline TA/TO,52.0,0,2015-10-24,5
19,Online TA,77.4,0,2015-10-28,1
169,Online TA,36.26,1,2015-12-20,13
1,Online TA,39.0,1,2016-01-09,1
30,Online TA,48.0,1,2016-02-26,3
22,Online TA,125.0,1,2016-04-18,10
177,Online TA,85.5,1,2016-06-20,6
63,Direct,177.5,1,2016-07-15,2
120,Online TA,219.8,1,2016-07-28,5
247,Online TA,126.0,1,2016-08-01,6
86,Online TA,231.0,1,2016-08-20,4
47,Online TA,146.78,1,2016-09-11,4
189,Direct,68.35,1,2016-09-19,4
139,Online TA,159.0,1,2016-09-20,4
42,Online TA,57.55,1,2016-10-28,4
64,Online TA,64.8,1,2016-11-04,2
284,Online TA,229.4,1,2016-12-31,2
7,Direct,65.0,0,2016-09-29,1
1,Online TA,44.8,0,2016-04-06,2
18,Corporate,30.0,0,2016-03-22,1
16,Direct,70.0,0,2016-05-22,3
1,Offline TA/TO,42.0,0,2015-12-02,2
0,Online TA,30.0,0,2016-03-07,2
194,Online TA,196.0,0,2015-08-03,6
115,Direct,191.0,0,2015-08-10,7
3,Online TA,89.0,0,2016-05-20,3
125,Offline TA/TO,74.93,0,2015-09-20,7
167,Offline TA/TO,48.88,0,2015-09-17,10
10,Corporate,35.0,0,2015-11-23,1
14,Offline TA/TO,39.15,0,2015-12-28,1
13,Offline TA/TO,33.3,0,2016-01-07,4
5,Direct,49.0,0,2016-01-13,2
11,Online TA,71.2,0,2016-01-15,2
10,Offline TA/TO,27.5,0,2016-01-21,4
6,Offline TA/TO,30.0,0,2016-12-13,1
0,Online TA,47.36,0,2016-02-12,2
13,Offline TA/TO,96.25,0,2016-02-10,5
6,Direct,39.0,0,2016-02-19,1
2,Online TA,77.33,0,2016-03-09,3
6,Groups,26.0,0,2016-03-17,1
36,Online TA,107.33,0,2016-03-23,3
27,Direct,72.0,0,2016-04-11,3
13,Corporate,85.0,0,2016-04-25,7
103,Groups,47.0,0,2016-05-01,5
40,Online TA,56.0,0,2016-05-08,2
2,Online TA,121.0,0,2016-06-14,1
71,Direct,218.1,0,2016-06-17,4
203,Offline TA/TO,51.85,0,2016-06-23,7
228,Offline TA/TO,57.8,0,2016-07-02,7
171,Offline TA/TO,86.4,0,2016-07-04,7
1,Online TA,176.0,0,2016-07-15,2
28,Online TA,179.2,0,2016-07-20,5
121,Direct,184.5,0,2016-07-22,7
184,Offline TA/TO,90.1,0,2016-07-24,7
8,Online TA,251.0,0,2016-08-01,3
15,Online TA,168.63,0,2016-08-04,3
165,Offline TA/TO,199.26,0,2016-08-13,3
0,Direct,189.0,0,2016-08-20,1
14,Direct,198.0,0,2016-08-22,4
48,Direct,90.0,0,2016-09-18,3
28,Online TA,127.0,0,2016-09-27,1
163,Direct,119.1,0,2016-10-04,4
134,Online TA,100.0,0,2016-10-17,7
14,Online TA,0.0,0,2016-12-09,0
2,Online TA,48.0,0,2016-12-14,2
9,Online TA,49.66,0,2016-12-16,3
10,Groups,100.25,0,2016-12-30,3
120,Online TA,76.5,1,2015-07-14,5
0,Complementary,0.0,0,2015-08-03,1
1,Direct,50.8,1,2015-08-08,2
22,Offline TA/TO,75.0,0,2015-08-21,1
21,Direct,75.0,0,2015-08-31,6
18,Online TA,12.0,0,2015-09-02,3
8,Online TA,174.0,0,2015-09-03,2
33,Online TA,85.5,1,2015-09-15,2
49,Online TA,69.11,0,2015-09-18,4
35,Groups,170.0,1,2015-09-25,5
39,Online TA,94.5,1,2015-10-18,4
88,Complementary,0.0,0,2015-12-04,2
106,Online TA,72.25,1,2015-12-04,4
30,Online TA,139.05,1,2016-02-02,6
80,Online TA,78.3,1,2016-03-07,3
88,Online TA,82.45,0,2016-03-30,7
30,Online TA,150.3,1,2016-03-31,3
96,Online TA,90.9,1,2016-04-08,1
4,Online TA,83.93,1,2016-04-15,3
56,Online TA,90.0,1,2016-04-17,2
295,Groups,59.0,1,2016-04-28,1
74,Offline TA/TO,80.75,1,2016-05-03,3
21,Online TA,141.0,1,2016-05-24,2
173,Direct,116.1,0,2016-06-11,1
21,Direct,124.2,1,2016-06-29,4
134,Online TA,90.9,1,2016-06-30,3
162,Online TA,105.3,1,2016-07-01,3
5,Online TA,142.33,1,2016-07-03,3
99,Online TA,146.7,1,2016-07-03,4
3,Online TA,162.67,1,2016-07-10,3
65,Online TA,105.3,1,2016-07-24,4
77,Online TA,147.6,1,2016-08-26,4
100,Online TA,129.6,1,2016-09-01,4
130,Online TA,140.4,1,2016-09-25,8
184,Online TA,101.05,1,2016-10-04,3
38,Online TA,125.55,1,2016-10-04,3
238,Online TA,159.3,1,2016-10-06,3
23,Online TA,99.0,1,2016-10-30,5
237,Online TA,80.26,1,2016-12-28,7
148,Online TA,76.5,1,2015-07-29,2
2,Online TA,150.25,0,2015-09-13,8
7,Online TA,161.33,0,2015-10-09,3
24,Online TA,94.8,0,2015-10-25,2
15,Online TA,105.62,0,2015-10-29,3
26,Online TA,99.45,0,2015-11-03,6
16,Online TA,102.0,0,2016-01-27,1
18,Direct,79.88,0,2016-02-11,8
16,Offline TA/TO,0.0,0,2016-02-24,0
21,Online TA,117.0,0,2016-02-29,1
42,Online TA,131.48,0,2016-03-24,4
6,Online TA,192.67,0,2016-03-25,3
72,Direct,115.85,0,2016-03-28,4
67,Direct,107.1,0,2016-04-11,5
8,Direct,95.2,0,2016-04-20,1
5,Online TA,125.0,0,2016-04-21,5
4,Offline TA/TO,90.0,0,2016-05-02,2
41,Offline TA/TO,65.0,0,2016-03-04,3
1,Online TA,131.0,0,2016-04-27,2
0,Online TA,117.9,0,2015-07-13,2
89,Online TA,129.27,1,2015-08-24,9
1,Direct,130.6,1,2015-08-28,5
47,Offline TA/TO,90.74,0,2015-09-27,7
42,Online TA,34.51,1,2015-11-16,10
12,Offline TA/TO,69.0,0,2015-11-18,6
72,Online TA,32.4,0,2015-11-25,4
34,Online TA,106.4,1,2016-03-20,5
168,Groups,86.0,1,2016-04-12,2
225,Groups,6.0,0,2016-05-26,5
221,Online TA,113.0,0,2016-06-17,4
17,Online TA,194.0,1,2016-07-16,6
168,Online TA,212.0,1,2016-08-16,6
36,Online TA,169.0,1,2016-09-02,3
238,Groups,89.0,1,2016-09-07,3
142,Online TA,53.13,1,2016-10-03,4
124,Online TA,57.28,1,2016-11-14,1
25,Online TA,52.0,1,2016-12-10,3
210,Online TA,47.57,1,2016-12-13,28
125,Online TA,56.88,1,2016-12-26,7
164,Online TA,178.15,0,2016-08-11,13
32,Online TA,120.6,0,2015-07-31,2
218,Online TA,134.0,1,2015-08-07,4
0,Corporate,30.0,0,2016-01-18,1
5,Online TA,39.0,0,2016-01-05,2
36,Online TA,48.0,0,2015-12-12,1
42,Direct,192.33,0,2015-12-30,3
24,Online TA,44.8,0,2016-01-09,6
9,Offline TA/TO,29.0,0,2016-01-14,5
6,Corporate,45.0,0,2016-03-30,2
18,Online TA,60.0,0,2016-02-27,2
9,Offline TA/TO,68.75,0,2016-02-27,2
25,Online TA,48.0,0,2016-03-06,3
4,Offline TA/TO,46.0,0,2016-04-08,7
2,Direct,87.0,0,2016-04-25,3
0,Online TA,76.0,0,2016-04-27,2
98,Offline TA/TO,48.75,0,2016-05-02,5
59,Direct,126.0,0,2016-05-08,7
117,Online TA,75.1,0,2016-05-30,6
14,Online TA,109.0,0,2016-06-01,4
152,Online TA,87.5,0,2016-06-13,7
175,Offline TA/TO,103.2,0,2016-07-07,14
26,Online TA,313.71,0,2016-08-02,7
131,Direct,206.1,0,2016-08-08,7
164,Offline TA/TO,185.9,0,2016-08-12,8
52,Direct,212.1,0,2016-08-14,7
7,Direct,163.0,0,2016-08-29,2
148,Online TA,125.67,0,2016-09-18,3
231,Groups,46.36,0,2016-10-08,7
339,Groups,71.36,0,2016-10-11,7
62,Offline TA/TO,44.0,0,2016-10-25,6
24,Direct,143.97,0,2016-11-05,7
35,Online TA,34.56,0,2016-11-24,3
7,Online TA,86.0,0,2016-12-21,3
6,Offline TA/TO,0.0,0,2015-07-01,2
1,Direct,67.0,0,2015-08-06,5
0,Online TA,98.0,1,2015-08-07,1
1,Direct,75.0,0,2015-08-12,12
133,Online TA,76.5,0,2015-08-14,4
43,Online TA,166.5,0,2015-10-21,6
3,Online TA,77.0,0,2016-01-06,1
19,Online TA,85.0,1,2016-03-09,3
83,Online TA,82.45,0,2016-03-12,6
56,Online TA,85.85,1,2016-03-28,6
76,Online TA,110.5,1,2016-04-16,4
16,Online TA,156.0,1,2016-05-02,4
20,Online TA,156.0,1,2016-05-11,1
57,Offline TA/TO,111.6,1,2016-05-18,2
98,Online TA,114.3,1,2016-07-07,1
167,Online TA,105.83,1,2016-07-08,4
179,Online TA,85.5,1,2016-07-17,1
67,Online TA,142.2,1,2016-07-20,2
5,Online TA,139.0,1,2016-08-27,1
99,Online TA,168.3,1,2016-09-05,5
129,Online TA,118.8,1,2016-09-08,3
13,Corporate,110.0,1,2016-09-20,3
110,Online TA,168.3,1,2016-09-23,2
28,Online TA,224.1,1,2016-09-30,2
24,Online TA,116.1,1,2016-10-03,3
103,Online TA,132.3,1,2016-10-21,3
15,Online TA,92.5,1,2016-11-17,6
2,Online TA,108.9,1,2016-11-24,2
77,Online TA,109.8,1,2016-12-03,3
35,Online TA,74.8,1,2016-12-04,7
11,Online TA,88.0,1,2016-12-06,1
32,Online TA,231.0,1,2016-12-19,2
325,Groups,62.0,1,2015-09-07,2
253,Online TA,89.25,0,2015-09-12,7
1,Online TA,102.41,0,2015-09-20,5
0,Corporate,40.0,0,2015-09-28,1
40,Direct,160.2,0,2015-12-05,3
4,Complementary,0.0,0,2016-10-14,2
44,Direct,115.0,1,2015-12-24,3
72,Offline TA/TO,58.91,0,2015-12-23,11
21,Online TA,59.75,0,2016-02-03,3
53,Online TA,91.48,0,2016-03-06,1
31,Online TA,76.1,0,2016-03-05,3
3,Online TA,114.67,0,2016-03-07,6
52,Online TA,51.0,0,2016-03-13,4
7,Online TA,174.67,0,2016-03-24,3
86,Offline TA/TO,73.83,0,2016-03-23,5
67,Online TA,82.45,0,2016-03-29,5
53,Online TA,75.6,0,2016-04-02,1
72,Online TA,96.3,0,2016-04-02,2
159,Offline TA/TO,65.0,0,2016-04-09,2
1,Online TA,116.0,0,2016-04-08,4
39,Direct,265.0,0,2016-04-16,2
97,Online TA,108.3,0,2016-04-28,3
65,Online TA,119.85,0,2016-05-09,4
114,Direct,136.0,0,2016-05-10,3
124,Online TA,117.1,0,2016-05-13,3
66,Offline TA/TO,147.56,0,2016-05-14,4
6,Online TA,121.67,0,2016-05-16,3
3,Online TA,122.33,0,2016-05-13,6
1,Online TA,167.0,0,2016-06-04,2
3,Online TA,88.2,0,2015-07-02,1
258,Offline TA/TO,47.25,0,2015-07-06,7
1,Online TA,131.0,0,2015-07-08,4
98,Online TA,130.5,1,2015-07-13,6
63,Online TA,123.04,1,2015-08-21,7
175,Offline TA/TO,91.5,0,2015-09-08,7
135,Offline TA/TO,82.0,0,2015-09-14,28
102,Offline TA/TO,59.2,1,2015-09-18,3
33,Online TA,124.74,0,2015-09-19,7
64,Online TA,48.78,1,2015-09-29,5
2,Offline TA/TO,58.5,0,2015-09-30,3
46,Offline TA/TO,55.43,0,2015-10-02,7
10,Offline TA/TO,48.57,0,2015-10-08,7
121,Online TA,0.0,0,2015-10-21,0
100,Direct,38.32,1,2016-02-20,3
200,Offline TA/TO,70.4,0,2016-04-05,7
149,Direct,118.0,0,2016-04-08,8
28,Online TA,65.0,1,2016-04-11,5
328,Offline TA/TO,62.48,0,2016-06-12,9
105,Online TA,155.57,1,2016-06-26,7
143,Online TA,12.0,1,2016-07-15,9
108,Online TA,239.0,1,2016-07-16,8
156,Online TA,182.0,1,2016-08-06,4
48,Online TA,251.0,1,2016-08-11,5
145,Online TA,249.5,1,2016-08-26,4
226,Direct,102.0,1,2016-08-28,2
34,Online TA,58.57,1,2016-10-30,7
21,Online TA,48.0,1,2016-12-19,1
11,Online TA,34.4,0,2016-11-15,1
5,Direct,130.0,0,2015-08-23,2
4,Direct,45.0,0,2016-03-18,1
9,Direct,56.0,0,2015-10-28,2
8,Direct,153.0,0,2015-09-09,1
17,Direct,139.0,0,2015-07-16,3
153,Offline TA/TO,103.95,0,2015-07-21,7
53,Offline TA/TO,111.2,0,2015-07-22,10
0,Direct,153.0,0,2015-08-19,1
28,Direct,131.4,0,2015-08-29,5
211,Offline TA/TO,63.91,0,2015-09-18,7
35,Offline TA/TO,61.7,0,2015-09-28,11
23,Direct,100.0,0,2016-12-03,1
0,Offline TA/TO,25.0,0,2015-12-07,1
6,Online TA,48.0,0,2015-12-09,3
27,Offline TA/TO,50.0,0,2015-12-24,2
50,Offline TA/TO,49.4,0,2015-12-26,3
7,Direct,31.0,0,2015-12-29,2
6,Offline TA/TO,48.75,0,2016-02-21,8
52,Online TA,102.0,0,2016-03-13,6
0,Offline TA/TO,25.0,0,2016-03-17,3
257,Direct,177.41,0,2016-12-31,3
17,Offline TA/TO,53.1,0,2016-04-07,2
32,Offline TA/TO,57.4,0,2016-04-08,3
89,Offline TA/TO,59.5,0,2016-04-16,12
52,Offline TA/TO,46.0,0,2016-05-01,11
0,Corporate,42.0,0,2016-05-09,3
5,Groups,70.0,0,2016-05-11,5
128,Online TA,65.7,0,2016-05-14,9
129,Online TA,0.0,0,2016-05-23,0
69,Online TA,114.0,0,2016-05-30,3
245,Offline TA/TO,64.9,0,2016-06-09,14
206,Online TA,87.5,0,2016-06-18,6
18,Online TA,129.0,0,2016-07-01,3
18,Online TA,357.0,0,2016-08-10,2
119,Online TA,215.6,0,2016-08-20,7
195,Offline TA/TO,53.85,0,2016-09-22,7
261,Groups,87.0,0,2016-10-06,2
23,Groups,0.0,0,2016-10-16,0
5,Direct,151.0,0,2016-10-27,1
8,Online TA,70.0,0,2016-10-26,3
159,Direct,71.2,0,2016-10-28,3
42,Direct,76.96,0,2016-11-05,4
25,Offline TA/TO,60.65,0,2016-11-07,7
2,Corporate,48.4,0,2016-11-24,1
27,Offline TA/TO,34.0,0,2016-11-29,2
48,Groups,60.0,0,2015-09-11,3
74,Online TA,89.25,0,2015-09-15,2
83,Groups,60.0,1,2015-09-23,2
31,Online TA,94.5,0,2015-10-04,3
34,Online TA,72.76,0,2015-10-07,3
40,Online TA,77.55,0,2016-01-14,3
8,Online TA,127.0,1,2016-02-04,3
69,Online TA,69.6,0,2016-03-10,4
37,Online TA,143.1,1,2016-03-25,1
57,Online TA,94.5,1,2016-04-24,1
146,Online TA,107.0,1,2016-04-24,2
19,Online TA,217.67,1,2016-04-29,3
60,Online TA,143.1,1,2016-04-30,2
58,Online TA,116.1,1,2016-05-17,3
31,Online TA,98.1,1,2016-05-22,2
141,Online TA,72.76,0,2016-05-23,1
83,Direct,157.5,1,2016-06-07,2
24,Online TA,166.0,1,2016-06-27,1
160,Online TA,125.8,1,2016-07-02,6
166,Online TA,99.45,1,2016-07-07,5
230,Online TA,95.75,1,2016-07-26,3
167,Online TA,94.5,1,2016-07-29,2
122,Online TA,139.95,1,2016-08-03,4
125,Online TA,137.7,1,2016-08-20,2
40,Direct,168.3,1,2016-08-21,3
155,Online TA,95.2,1,2016-08-21,8
93,Online TA,150.3,1,2016-08-22,4
163,Online TA,116.1,1,2016-09-07,2
20,Direct,265.93,1,2016-09-15,14
15,Online TA,236.14,1,2016-09-18,14
285,Offline TA/TO,100.0,1,2016-10-03,4
215,Online TA,106.25,1,2016-10-09,5
88,Online TA,132.3,1,2016-10-20,3
99,Online TA,92.48,1,2016-10-24,4
69,Online TA,80.1,1,2016-10-25,2
257,Offline TA/TO,101.5,0,2015-07-01,2
337,Groups,60.0,1,2015-09-19,4
12,Complementary,0.0,0,2016-08-17,1
4,Corporate,67.0,0,2016-04-18,2
5,Online TA,105.0,0,2015-11-02,3
25,Online TA,87.0,1,2015-11-27,7
0,Online TA,51.3,0,2015-11-27,2
14,Offline TA/TO,58.0,0,2015-12-16,3
97,Offline TA/TO,70.0,1,2015-12-29,3
55,Offline TA/TO,62.67,0,2015-12-31,3
17,Online TA,144.0,0,2016-02-12,3
1,Direct,106.0,0,2016-03-14,2
19,Online TA,109.0,0,2016-03-18,2
95,Offline TA/TO,38.67,0,2016-03-22,3
0,Online TA,111.33,0,2016-03-22,3
55,Online TA,123.3,0,2016-03-29,3
1,Aviation,95.0,0,2016-04-06,2
33,Offline TA/TO,85.5,0,2016-04-05,4
4,Online TA,191.0,0,2016-04-11,3
88,Online TA,90.95,0,2016-04-16,5
23,Online TA,108.57,0,2016-05-02,3
107,Online TA,81.76,0,2016-05-05,4
14,Direct,101.0,0,2016-05-10,1
95,Online TA,140.4,0,2016-05-19,3
9,Direct,257.0,0,2016-05-21,4
342,Direct,0.0,0,2015-07-01,0
19,Online TA,121.33,0,2015-07-16,3
25,Direct,131.63,1,2015-07-25,8
57,Offline TA/TO,133.0,1,2015-08-27,4
72,Online TA,76.5,0,2015-09-28,8
115,Offline TA/TO,36.0,0,2015-10-25,6
11,Online TA,88.0,0,2015-11-09,3
131,Offline TA/TO,65.57,0,2015-12-22,7
57,Online TA,95.0,1,2016-04-22,2
100,Offline TA/TO,78.56,1,2016-05-25,4
241,Online TA,99.0,0,2016-06-11,7
174,Online TA,76.5,1,2016-06-27,8
314,Online TA,108.0,1,2016-07-03,8
244,Online TA,92.57,1,2016-07-12,7
118,Online TA,174.86,1,2016-07-25,7
19,Online TA,258.0,1,2016-08-13,5
54,Online TA,322.0,1,2016-08-22,5
164,Direct,240.6,1,2016-09-04,7
65,Online TA,99.0,1,2016-10-01,3
182,Offline TA/TO,79.8,1,2016-10-03,7
0,Direct,70.0,1,2016-10-26,2
95,Online TA,384.0,1,2016-12-30,2
109,Direct,49.02,0,2016-12-08,3
226,Online TA,135.6,1,2015-08-15,7
162,Offline TA/TO,110.7,0,2015-07-07,9
239,Offline TA/TO,110.5,1,2015-08-29,14
35,Online TA,170.33,0,2015-07-29,6
55,Online TA,148.75,0,2015-08-02,7
8,Direct,199.29,0,2015-08-13,7
66,Direct,129.58,0,2015-08-29,11
95,Offline TA/TO,110.64,0,2015-09-07,10
257,Offline TA/TO,102.1,0,2015-09-18,10
28,Online TA,43.0,0,2015-10-19,4
6,Complementary,0.0,0,2015-11-16,2
0,Online TA,40.0,0,2015-11-25,1
15,Corporate,60.0,1,2015-11-27,2
16,Online TA,46.0,1,2015-12-25,6
13,Offline TA/TO,25.0,0,2015-12-13,4
0,Online TA,55.0,0,2016-02-10,3
5,Direct,51.0,0,2016-02-10,1
3,Corporate,53.0,0,2016-05-19,2
0,Online TA,66.0,0,2016-10-19,1
53,Online TA,54.71,0,2016-03-06,7
0,Direct,101.0,0,2016-04-04,3
32,Online TA,75.0,0,2016-04-02,7
54,Offline TA/TO,44.3,0,2016-04-17,5
39,Online TA,68.5,0,2016-04-24,2
40,Direct,125.0,0,2016-05-09,4
115,Online TA,65.7,0,2016-05-09,4
213,Offline TA/TO,51.85,0,2016-06-14,7
2,Direct,158.1,0,2016-06-25,1
9,Online TA,131.0,0,2016-06-25,7
130,Online TA,139.5,0,2016-06-24,14
200,Offline TA/TO,126.0,0,2016-08-02,10
42,Online TA,235.0,0,2016-08-11,4
111,Online TA,200.96,0,2016-08-20,7
245,Offline TA/TO,86.0,0,2016-09-12,1
63,Online TA,71.71,0,2016-10-05,7
1,Offline TA/TO,67.5,0,2016-10-11,2
28,Offline TA/TO,64.0,0,2016-12-01,7
1,Online TA,38.4,0,2016-12-11,1
0,Direct,44.0,0,2016-12-14,2
89,Offline TA/TO,46.57,0,2016-12-19,7
231,Online TA,57.53,0,2016-12-28,7
96,Offline TA/TO,94.5,1,2015-07-11,3
110,Offline TA/TO,94.5,1,2015-07-25,3
0,Direct,75.0,1,2015-08-10,5
23,Online TA,95.0,0,2015-09-05,3
3,Groups,0.0,1,2015-09-05,4
29,Online TA,90.25,0,2015-09-30,2
48,Online TA,111.6,0,2015-10-01,5
79,Offline TA/TO,70.0,1,2016-01-10,4
41,Online TA,80.3,0,2016-02-12,3
86,Online TA,68.85,0,2016-03-16,7
60,Offline TA/TO,75.0,1,2016-03-20,4
38,Online TA,88.2,1,2016-03-24,1
35,Online TA,125.1,1,2016-03-24,3
65,Online TA,76.93,1,2016-03-31,4
68,Online TA,116.45,1,2016-04-01,4
102,Online TA,96.3,0,2016-04-04,3
20,Online TA,139.0,1,2016-04-09,2
1,Offline TA/TO,107.0,1,2016-04-19,2
47,Online TA,119.17,1,2016-04-25,5
174,Online TA,92.65,1,2016-04-27,5
49,Online TA,116.1,1,2016-05-06,2
309,Groups,62.0,1,2016-05-12,2
35,Offline TA/TO,95.0,1,2016-05-13,2
137,Online TA,79.72,0,2016-05-22,5
11,Offline TA/TO,160.0,1,2016-05-24,3
143,Online TA,100.3,1,2016-06-02,5
40,Online TA,165.6,1,2016-06-09,2
65,Online TA,214.83,1,2016-06-10,10
155,Online TA,103.5,1,2016-07-07,3
16,Online TA,180.5,1,2016-07-16,4
63,Online TA,177.3,1,2016-07-19,2
25,Online TA,152.1,1,2016-07-23,5
137,Online TA,198.0,1,2016-08-08,4
155,Online TA,130.5,1,2016-08-16,2
192,Online TA,89.25,1,2016-08-24,4
87,Offline TA/TO,85.0,1,2016-09-02,9
66,Direct,95.0,1,2016-09-12,1
198,Online TA,159.3,1,2016-09-22,3
245,Online TA,107.59,1,2016-09-22,7
20,Online TA,127.2,1,2016-09-25,6
96,Online TA,97.88,1,2016-10-24,4
172,Online TA,104.4,1,2016-10-28,4
11,Online TA,75.86,1,2016-11-18,20
6,Direct,184.75,1,2016-12-02,4
8,Corporate,65.0,0,2016-03-30,7
16,Offline TA/TO,85.6,1,2015-10-07,3
13,Direct,186.0,0,2015-10-04,3
9,Offline TA/TO,174.25,0,2015-10-22,1
88,Online TA,97.35,1,2015-12-30,3
31,Offline TA/TO,84.0,0,2015-10-19,5
21,Online TA,150.45,0,2015-11-02,4
0,Online TA,107.0,0,2015-11-02,5
22,Offline TA/TO,75.0,0,2015-11-06,2
4,Online TA,77.0,0,2016-01-15,1
55,Online TA,73.8,0,2015-11-10,1
13,Online TA,90.95,0,2015-11-08,7
4,Direct,6.0,1,2015-11-24,6
9,Direct,81.0,0,2016-01-28,3
100,Online TA,65.49,0,2016-02-25,4
21,Online TA,127.0,0,2016-03-12,1
33,Online TA,64.46,0,2016-03-05,10
127,Offline TA/TO,61.5,0,2016-03-23,4
3,Online TA,135.67,0,2016-03-25,3
56,Offline TA/TO,75.0,0,2016-04-04,3
61,Direct,113.4,0,2016-04-08,2
7,Online TA,88.27,0,2016-04-10,3
53,Direct,103.5,0,2016-04-21,2
73,Online TA,105.9,0,2016-04-28,3
42,Online TA,168.3,0,2016-05-12,2
1,Corporate,89.0,0,2016-05-24,1
36,Offline TA/TO,71.0,0,2016-01-19,2
88,Offline TA/TO,150.0,0,2015-07-07,4
90,Offline TA/TO,90.95,0,2015-07-09,7
2,Offline TA/TO,112.0,0,2015-07-17,2
98,Online TA,132.6,1,2015-08-15,7
71,Offline TA/TO,75.5,0,2015-09-24,2
4,Online TA,58.0,1,2015-10-07,1
132,Offline TA/TO,44.5,0,2015-10-08,4
67,Offline TA/TO,58.5,0,2015-12-21,6
22,Online TA,93.0,1,2016-03-18,2
74,Online TA,73.0,1,2016-05-03,9
241,Online TA,150.71,0,2016-06-25,14
314,Offline TA/TO,59.8,0,2016-06-28,10
243,Online TA,170.0,1,2016-08-01,7
73,Online TA,227.92,1,2016-08-17,13
28,Online TA,226.5,1,2016-08-25,4
45,Offline TA/TO,128.0,1,2016-08-29,7
76,Online TA,191.5,1,2016-08-30,4
50,Online TA,219.0,1,2016-09-08,3
200,Online TA,90.0,1,2016-09-19,6
197,Direct,92.1,1,2016-09-23,3
177,Online TA,55.25,1,2016-10-27,7
0,Direct,8.0,1,2016-11-30,2
1,Corporate,35.0,0,2015-12-15,3
3,Direct,56.0,0,2015-11-16,2
10,Direct,38.0,0,2016-10-29,2
161,Direct,232.0,0,2015-07-13,10
97,Direct,162.0,0,2015-07-21,2
88,Direct,191.1,0,2015-08-03,4
144,Offline TA/TO,119.25,0,2015-08-15,7
53,Online TA,235.71,0,2015-08-15,7
138,Offline TA/TO,55.6,0,2015-09-24,10
20,Online TA,43.12,0,2015-10-11,4
31,Corporate,43.2,0,2015-11-02,7
4,Corporate,35.0,0,2015-11-23,2
8,Groups,68.0,1,2015-12-05,3
35,Offline TA/TO,65.27,0,2015-12-21,7
28,Online TA,56.33,0,2016-01-02,3
3,Offline TA/TO,29.0,0,2016-01-18,5
26,Offline TA/TO,58.0,0,2016-01-30,4
